conn_#	host_a	host_b	port_a	port_b	first_packet	last_packet	total_packets_a2b	total_packets_b2a	resets_sent_a2b	resets_sent_b2a	ack_pkts_sent_a2b	ack_pkts_sent_b2a	pure_acks_sent_a2b	pure_acks_sent_b2a	sack_pkts_sent_a2b	sack_pkts_sent_b2a	dsack_pkts_sent_a2b	dsack_pkts_sent_b2a	max_sack_blks/ack_a2b	max_sack_blks/ack_b2a	unique_bytes_sent_a2b	unique_bytes_sent_b2a	actual_data_pkts_a2b	actual_data_pkts_b2a	actual_data_bytes_a2b	actual_data_bytes_b2a	rexmt_data_pkts_a2b	rexmt_data_pkts_b2a	rexmt_data_bytes_a2b	rexmt_data_bytes_b2a	zwnd_probe_pkts_a2b	zwnd_probe_pkts_b2a	zwnd_probe_bytes_a2b	zwnd_probe_bytes_b2a	outoforder_pkts_a2b	outoforder_pkts_b2a	pushed_data_pkts_a2b	pushed_data_pkts_b2a	SYN/FIN_pkts_sent_a2b	SYN/FIN_pkts_sent_b2a	req_1323_ws/ts_a2b	req_1323_ws/ts_b2a	adv_wind_scale_a2b	adv_wind_scale_b2a	req_sack_a2b	req_sack_b2a	sacks_sent_a2b	sacks_sent_b2a	urgent_data_pkts_a2b	urgent_data_pkts_b2a	urgent_data_bytes_a2b	urgent_data_bytes_b2a	mss_requested_a2b	mss_requested_b2a	max_segm_size_a2b	max_segm_size_b2a	min_segm_size_a2b	min_segm_size_b2a	avg_segm_size_a2b	avg_segm_size_b2a	max_win_adv_a2b	max_win_adv_b2a	min_win_adv_a2b	min_win_adv_b2a	zero_win_adv_a2b	zero_win_adv_b2a	avg_win_adv_a2b	avg_win_adv_b2a	initial_window_bytes_a2b	initial_window_bytes_b2a	initial_window_pkts_a2b	initial_window_pkts_b2a	ttl_stream_length_a2b	ttl_stream_length_b2a	missed_data_a2b	missed_data_b2a	truncated_data_a2b	truncated_data_b2a	truncated_packets_a2b	truncated_packets_b2a	data_xmit_time_a2b	data_xmit_time_b2a	idletime_max_a2b	idletime_max_b2a	hardware_dups_a2b	hardware_dups_b2a	throughput_a2b	throughput_b2a	RTT_samples_a2b	RTT_samples_b2a	RTT_min_a2b	RTT_min_b2a	RTT_max_a2b	RTT_max_b2a	RTT_avg_a2b	RTT_avg_b2a	RTT_stdev_a2b	RTT_stdev_b2a	RTT_from_3WHS_a2b	RTT_from_3WHS_b2a	RTT_full_sz_smpls_a2b	RTT_full_sz_smpls_b2a	RTT_full_sz_min_a2b	RTT_full_sz_min_b2a	RTT_full_sz_max_a2b	RTT_full_sz_max_b2a	RTT_full_sz_avg_a2b	RTT_full_sz_avg_b2a	RTT full_sz_stdev_a2b	RTT_full_sz_stdev_b2a	post-loss_acks_a2b	post-loss_acks_b2a	ambiguous_acks_a2b	ambiguous_acks_b2a	RTT_min_(last)_a2b	RTT_min_(last)_b2a	RTT_max_(last)_a2b	RTT_max_(last)_b2a	RTT_avg_(last)_a2b	RTT_avg_(last)_b2a	RTT_sdv_(last)_a2b	RTT_sdv_(last)_b2a	segs_cum_acked_a2b	segs_cum_acked_b2a	duplicate_acks_a2b	duplicate_acks_b2a	triple_dupacks_a2b	triple_dupacks_b2a	max_#_retrans_a2b	max_#_retrans_b2a	min_retr_time_a2b	min_retr_time_b2a	max_retr_time_a2b	max_retr_time_b2a	avg_retr_time_a2b	avg_retr_time_b2a	sdv_retr_time_a2b	sdv_retr_time_b2a	time_namelookup	time_connect	time_appconnect	time_pretransfer	time_starttransfer	time_total	initcwnd	delay	bandwidth	max_queue_size	request_size
1	10.0.0.1	10.0.0.2	43888	80	1452615660.528377	1452615678.79259	1445	1485	0	0	1444	1485	1442	1	0	0	0	0	0	0	398	4194549	1	1482	398	4194549	0	0	0	0	0	0	0	0	0	0	1	16	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	398	2896	398	1141	397	2830	2709504	32256	29696	32256	0	0	837613	32256	398	1448	1	1	398	4194549	0	0	0	0	0	0	0.000	17.540	18.3	12.7	0	0	23	238994	3	1442	2.6	0.5	4.1	0.6	3.1	0.5	0.8	0.0	2.7	0.6	2	2	2.7	0.5	4.1	0.6	3.4	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	42	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	17.549	3	1	2	1000	4096
1	10.0.0.1	10.0.0.2	43902	80	1452615679.535570	1452615714.627755	2876	2965	0	0	2875	2965	2873	1	0	0	0	0	0	0	398	8388853	1	2962	398	8388853	0	0	0	0	0	0	0	0	0	0	1	19	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	398	2896	398	1448	397	2832	4717568	32256	29696	32256	0	0	2473206	32256	398	1448	1	1	398	8388853	0	0	0	0	0	0	0.000	35.077	18.3	12.7	0	0	11	239052	3	2873	2.6	0.5	8.1	0.7	4.4	0.5	3.2	0.0	2.6	0.5	2	2	2.6	0.5	8.1	0.5	5.3	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	91	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	35.087	3	1	2	1000	8192
1	10.0.0.1	10.0.0.2	43916	80	1452615716.101975	1452615786.280375	5226	6225	0	0	5225	6225	5223	1	0	0	0	0	0	0	399	16777463	1	6222	399	16777463	0	0	0	0	0	0	0	0	0	0	1	21	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	399	2896	399	1448	398	2696	8388608	32256	29696	32256	0	0	4894461	32256	399	1448	1	1	399	16777463	0	0	0	0	0	0	0.000	70.162	6086.4	13.2	0	0	6	239069	3	5223	2.6	0.5	9.4	61.0	4.9	0.6	3.9	1.2	2.6	0.6	2	2	2.6	0.5	9.4	0.6	6.0	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1001	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.007	0.000	0.007	0.010	70.172	3	1	2	1000	16384
1	10.0.0.1	10.0.0.2	43976	80	1452615787.746941	1452615787.756526	6	4	0	0	5	4	3	1	0	0	0	0	0	0	395	1263	1	1	395	1263	0	0	0	0	0	0	0	0	0	0	1	1	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	395	1263	395	1263	394	1261	32256	32256	29696	32256	0	0	31232	32256	395	1263	1	1	395	1263	0	0	0	0	0	0	0.000	0.000	3.2	3.2	0	0	41210	131768	3	3	2.6	0.5	2.7	0.6	2.6	0.5	0.1	0.0	2.7	0.5	2	2	2.6	0.5	2.7	0.6	2.6	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.010	3	1	5	1000	1
1	10.0.0.1	10.0.0.2	43984	80	1452615789.201994	1452615789.213045	7	5	0	0	6	5	4	1	0	0	0	0	0	0	395	2287	1	2	395	2287	0	0	0	0	0	0	0	0	0	0	1	1	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	395	1448	395	839	394	1142	35328	32256	29696	32256	0	0	32938	32256	395	1448	1	1	395	2287	0	0	0	0	0	0	0.000	0.001	3.2	3.2	0	0	35743	206950	3	4	2.5	0.5	2.7	0.5	2.6	0.5	0.1	0.0	2.7	0.5	2	2	2.6	0.5	2.7	0.5	2.6	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.007	0.010	0.011	3	1	5	1000	2
1	10.0.0.1	10.0.0.2	43990	80	1452615790.689830	1452615790.703347	8	6	0	0	7	6	5	1	0	0	0	0	0	0	395	4336	1	3	395	4336	0	0	0	0	0	0	0	0	0	0	1	1	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	395	1448	395	1440	394	1444	37888	32256	29696	32256	0	0	34377	32256	395	1448	1	1	395	4336	0	0	0	0	0	0	0.000	0.004	3.2	3.2	0	0	29222	320781	3	5	2.6	0.5	2.6	0.5	2.6	0.5	0.0	0.0	2.6	0.5	2	2	2.6	0.5	2.6	0.5	2.6	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.014	3	1	5	1000	4
1	10.0.0.1	10.0.0.2	43998	80	1452615792.149425	1452615792.170255	10	8	0	0	9	8	7	1	0	0	0	0	0	0	395	8432	1	5	395	8432	0	0	0	0	0	0	0	0	0	0	1	1	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	395	2896	395	1192	394	1686	46592	32256	29696	32256	0	0	38741	32256	395	1448	1	1	395	8432	0	0	0	0	0	0	0.000	0.011	4.8	4.9	0	0	18963	404801	3	7	2.6	0.5	2.7	0.6	2.6	0.5	0.0	0.0	2.6	0.6	2	2	2.6	0.6	2.6	0.6	2.6	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.021	3	1	5	1000	8
1	10.0.0.1	10.0.0.2	44004	80	1452615793.644245	1452615793.677649	12	10	0	0	11	10	9	1	0	0	0	0	0	0	396	16625	1	7	396	16625	0	0	0	0	0	0	0	0	0	0	1	1	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	396	3593	396	1448	395	2374	62464	32256	29696	32256	0	0	45568	32256	396	1448	1	1	396	16625	0	0	0	0	0	0	0.000	0.021	6.0	6.1	0	0	11855	497695	3	9	2.6	0.5	5.5	0.6	3.6	0.5	1.6	0.0	2.6	0.6	2	2	2.6	0.6	5.5	0.6	4.0	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.031	3	1	5	1000	16
1	10.0.0.1	10.0.0.2	44010	80	1452615795.149352	1452615795.210081	16	14	0	0	15	14	13	1	0	0	0	0	0	0	396	33009	1	11	396	33009	0	0	0	0	0	0	0	0	0	0	1	2	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	396	5792	396	1448	395	3000	95232	32256	29696	32256	0	0	59596	32256	396	1448	1	1	396	33009	0	0	0	0	0	0	0.000	0.047	9.7	9.7	0	0	6521	543546	3	13	2.6	0.5	6.2	0.6	3.8	0.5	2.1	0.0	2.6	0.6	2	2	2.6	0.6	6.2	0.6	4.4	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.057	3	1	5	1000	32
1	10.0.0.1	10.0.0.2	44016	80	1452615796.668627	1452615796.784156	25	23	0	0	24	23	22	1	0	0	0	0	0	0	396	65778	1	20	396	65778	0	0	0	0	0	0	0	0	0	0	1	3	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	396	5792	396	1448	395	3288	160768	32256	29696	32256	0	0	93184	32256	396	1448	1	1	396	65778	0	0	0	0	0	0	0.000	0.103	9.6	9.6	0	0	3428	569364	3	22	2.5	0.5	5.4	0.5	3.5	0.5	1.6	0.0	2.6	0.5	2	2	2.6	0.5	5.4	0.5	4.0	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.113	3	1	5	1000	64
1	10.0.0.1	10.0.0.2	44022	80	1452615798.220401	1452615798.445649	35	33	0	0	34	33	32	1	0	0	0	0	0	0	397	131315	1	30	397	131315	0	0	0	0	0	0	0	0	0	0	1	3	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	397	7240	397	1448	396	4377	193024	32256	29696	32256	0	0	131117	32256	397	1448	1	1	397	131315	0	0	0	0	0	0	0.000	0.212	12.1	12.1	0	0	1763	582980	3	32	2.6	0.5	5.8	0.6	3.7	0.5	1.8	0.0	2.6	0.6	2	2	2.6	0.6	5.8	0.6	4.2	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.222	3	1	5	1000	128
1	10.0.0.1	10.0.0.2	44028	80	1452615799.893086	1452615800.340403	90	90	0	0	89	90	87	1	0	0	0	0	0	0	397	262387	1	87	397	262387	0	0	0	0	0	0	0	0	0	0	1	3	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	397	5792	397	299	396	3015	278016	32256	29696	32256	0	0	200755	32256	397	1448	1	1	397	262387	0	0	0	0	0	0	0.000	0.438	9.7	9.7	0	0	888	586580	3	87	2.6	0.5	2.6	0.6	2.6	0.5	0.0	0.0	2.6	0.5	2	2	2.6	0.5	2.6	0.6	2.6	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.447	3	1	5	1000	256
1	10.0.0.1	10.0.0.2	44034	80	1452615801.789359	1452615802.672734	178	183	0	0	177	183	175	1	0	0	0	0	0	0	397	524531	1	180	397	524531	0	0	0	0	0	0	0	0	0	0	1	4	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	397	5792	397	1448	396	2914	312832	32256	29696	32256	0	0	253804	32256	397	1448	1	1	397	524531	0	0	0	0	0	0	0.000	0.874	9.8	9.7	0	0	449	593781	3	175	2.6	0.5	2.6	0.6	2.6	0.5	0.0	0.0	2.6	0.6	2	2	2.6	0.5	2.6	0.6	2.6	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	7	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.883	3	1	5	1000	512
1	10.0.0.1	10.0.0.2	44040	80	1452615804.111275	1452615805.871905	356	367	0	0	355	367	353	1	0	0	0	0	0	0	398	1048821	1	364	398	1048821	0	0	0	0	0	0	0	0	0	0	1	7	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	398	5792	398	1448	397	2881	295424	32256	29696	32256	0	0	271233	32256	398	1448	1	1	398	1048821	0	0	0	0	0	0	0.000	1.751	9.7	9.7	0	0	226	595708	3	353	2.6	0.5	2.8	0.6	2.7	0.5	0.1	0.0	2.6	0.6	2	2	2.6	0.5	2.8	0.6	2.7	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	13	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	1.760	3	1	5	1000	1024
1	10.0.0.1	10.0.0.2	44046	80	1452615807.263766	1452615810.778583	699	725	0	0	698	725	696	1	0	0	0	0	0	0	398	2097397	1	722	398	2097397	0	0	0	0	0	0	0	0	0	0	1	9	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	398	7240	398	1448	397	2904	480768	32256	29696	32256	0	0	447532	32256	398	1448	1	1	398	2097397	0	0	0	0	0	0	0.000	3.505	12.2	12.2	0	0	113	596730	3	696	2.6	0.5	3.0	0.6	2.7	0.5	0.2	0.0	2.6	0.5	2	2	2.6	0.5	3.0	0.5	2.8	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	28	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	3.514	3	1	5	1000	2048
1	10.0.0.1	10.0.0.2	44052	80	1452615812.231938	1452615819.255302	1420	1477	0	0	1419	1477	1417	1	0	0	0	0	0	0	398	4194549	1	1474	398	4194549	0	0	0	0	0	0	0	0	0	0	1	16	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	398	5792	398	1448	397	2845	527360	32256	29696	32256	0	0	346422	32256	398	1448	1	1	398	4194549	0	0	0	0	0	0	0.000	7.013	9.7	9.7	0	0	57	597228	3	1417	2.6	0.5	3.7	0.6	3.0	0.5	0.6	0.0	2.6	0.5	2	2	2.6	0.5	3.7	0.6	3.1	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	59	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	7.022	3	1	5	1000	4096
1	10.0.0.1	10.0.0.2	44058	80	1452615820.742040	1452615834.785199	2856	2959	0	0	2855	2959	2853	1	0	0	0	0	0	0	398	8388853	1	2956	398	8388853	0	0	0	0	0	0	0	0	0	0	1	22	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	398	5792	398	589	397	2837	2337280	32256	29696	32256	0	0	682333	32256	398	1448	1	1	398	8388853	0	0	0	0	0	0	0.000	14.033	9.8	9.7	0	0	28	597362	3	2853	2.6	0.5	2.8	0.6	2.7	0.5	0.1	0.0	2.7	0.6	2	2	2.7	0.6	2.8	0.6	2.7	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	105	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	14.043	3	1	5	1000	8192
1	10.0.0.1	10.0.0.2	44064	80	1452615836.237532	1452615864.313233	5865	6203	0	0	5864	6203	5862	1	0	0	0	0	0	0	399	16777463	1	6200	399	16777463	0	0	0	0	0	0	0	0	0	0	1	27	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	399	5792	399	935	398	2706	8388608	32256	29696	32256	0	0	3044295	32256	399	1448	1	1	399	16777463	0	0	0	0	0	0	0.000	28.066	373.1	9.7	0	0	14	597579	3	5862	2.6	0.5	2.7	366.4	2.6	2.6	0.0	22.5	2.7	0.6	2	2	2.6	0.6	2.7	0.6	2.6	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	340	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.007	0.010	28.076	3	1	5	1000	16384
1	10.0.0.1	10.0.0.2	44094	80	1452615865.777709	1452615865.787396	6	4	0	0	5	4	3	1	0	0	0	0	0	0	395	1263	1	1	395	1263	0	0	0	0	0	0	0	0	0	0	1	1	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	395	1263	395	1263	394	1261	32256	32256	29696	32256	0	0	31232	32256	395	1263	1	1	395	1263	0	0	0	0	0	0	0.000	0.000	3.2	3.2	0	0	40776	130381	3	3	2.6	0.5	2.6	0.6	2.6	0.5	0.0	0.0	2.6	0.6	2	2	2.6	0.6	2.6	0.6	2.6	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.007	0.010	0.010	3	1	10	1000	1
1	10.0.0.1	10.0.0.2	44104	80	1452615867.242907	1452615867.252573	7	5	0	0	6	5	4	1	0	0	0	0	0	0	395	2287	1	2	395	2287	0	0	0	0	0	0	0	0	0	0	1	1	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	395	1448	395	839	394	1142	35328	32256	29696	32256	0	0	32938	32256	395	2287	1	2	395	2287	0	0	0	0	0	0	0.000	0.000	3.2	3.1	0	0	40865	236603	3	4	2.6	0.5	2.6	0.5	2.6	0.5	0.0	0.0	2.6	0.5	2	2	2.6	0.5	2.6	0.5	2.6	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.010	3	1	10	1000	2
1	10.0.0.1	10.0.0.2	44110	80	1452615868.718590	1452615868.729656	8	6	0	0	7	6	5	1	0	0	0	0	0	0	395	4336	1	3	395	4336	0	0	0	0	0	0	0	0	0	0	1	1	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	395	1448	395	1440	394	1444	37888	32256	29696	32256	0	0	34377	32256	395	2896	1	2	395	4336	0	0	0	0	0	0	0.000	0.001	3.2	3.2	0	0	35695	391831	3	5	2.6	0.5	2.6	0.5	2.6	0.5	0.0	0.0	2.6	0.5	2	2	2.6	0.5	2.6	0.5	2.6	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.007	0.010	0.011	3	1	10	1000	4
1	10.0.0.1	10.0.0.2	44116	80	1452615870.192693	1452615870.207368	10	8	0	0	9	8	7	1	0	0	0	0	0	0	395	8432	1	5	395	8432	0	0	0	0	0	0	0	0	0	0	1	1	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	395	2896	395	1192	394	1686	46592	32256	29696	32256	0	0	38741	32256	395	2896	1	2	395	8432	0	0	0	0	0	0	0.000	0.005	3.2	3.2	0	0	26917	574583	3	7	2.6	0.5	2.6	0.5	2.6	0.5	0.0	0.0	2.6	0.5	2	2	2.6	0.5	2.6	0.5	2.6	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.015	3	1	10	1000	8
1	10.0.0.1	10.0.0.2	44122	80	1452615871.657532	1452615871.677020	12	10	0	0	11	10	9	1	0	0	0	0	0	0	396	16625	1	7	396	16625	0	0	0	0	0	0	0	0	0	0	1	1	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	396	3593	396	1448	395	2374	62464	32256	29696	32256	0	0	45568	32256	396	2896	1	2	396	16625	0	0	0	0	0	0	0.000	0.010	3.2	3.2	0	0	20320	853089	3	9	2.5	0.5	2.6	0.6	2.6	0.5	0.0	0.0	2.6	0.6	2	2	2.5	0.5	2.6	0.6	2.6	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.007	0.010	0.020	3	1	10	1000	16
1	10.0.0.1	10.0.0.2	44128	80	1452615873.131383	1452615873.165624	15	13	0	0	14	13	12	1	0	0	0	0	0	0	396	33009	1	10	396	33009	0	0	0	0	0	0	0	0	0	0	1	2	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	396	5792	396	1448	395	3300	95232	32256	29696	32256	0	0	59684	32256	396	2896	1	2	396	33009	0	0	0	0	0	0	0.000	0.025	4.9	4.9	0	0	11565	964020	3	12	2.6	0.5	2.7	0.6	2.6	0.5	0.1	0.0	2.7	0.6	2	2	2.6	0.6	2.7	0.6	2.6	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.007	0.000	0.007	0.010	0.034	3	1	10	1000	32
1	10.0.0.1	10.0.0.2	44134	80	1452615874.616962	1452615874.677696	20	18	0	0	19	18	17	1	0	0	0	0	0	0	396	65778	1	15	396	65778	0	0	0	0	0	0	0	0	0	0	1	3	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	396	13032	396	1448	395	4384	160768	32256	29696	32256	0	0	88010	32256	396	2896	1	2	396	65778	0	0	0	0	0	0	0.000	0.051	10.9	10.9	0	0	6520	1083051	3	17	2.6	0.5	2.7	0.6	2.6	0.5	0.0	0.0	2.7	0.6	2	2	2.6	0.5	2.7	0.6	2.6	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.061	3	1	10	1000	64
1	10.0.0.1	10.0.0.2	44140	80	1452615876.77713	1452615876.195229	40	39	0	0	39	39	37	1	0	0	0	0	0	0	397	131315	1	36	397	131315	0	0	0	0	0	0	0	0	0	0	1	3	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	397	11584	397	995	396	3647	184832	32256	29696	32256	0	0	138922	32256	397	2896	1	2	397	131315	0	0	0	0	0	0	0.000	0.108	9.7	9.7	0	0	3378	1117422	3	37	2.5	0.5	2.6	0.6	2.6	0.5	0.0	0.0	2.5	0.5	2	2	2.5	0.5	2.6	0.5	2.6	0.5	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.009	0.117	3	1	10	1000	128
1	10.0.0.1	10.0.0.2	44146	80	1452615877.630613	1452615877.857353	84	85	0	0	83	85	81	1	0	0	0	0	0	0	397	262387	1	82	397	262387	0	0	0	0	0	0	0	0	0	0	1	3	1/1	1/1	Y/Y	Y/Y	9	9	Y	Y	0	0	0	0	0	0	1460	1460	397	11584	397	1448	396	3199	184832	32256	29696	32256	0	0	163260	32256	397	2896	1	2	397	262387	0	0	0	0	0	0	0.000	0.217	9.7	9.6	0	0	1751	1157215	3	81	2.6	0.5	2.6	0.6	2.6	0.5	0.0	0.0	2.6	0.6	2	2	2.6	0.6	2.6	0.6	2.6	0.6	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	3	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000	0.006	0.000	0.006	0.010	0.227	3	1	10	1000	256
